generated_at_utc,seed,split,model_variant,threshold,threshold_strategy,accuracy,macro_f1,precision_fake,recall_fake,f1_fake,support_real,support_fake,roc_auc,pr_auc,brier_score,tn,fp,fn,tp,candidate_type,probability_path
2026-06-01T08:38:59.488723+00:00,42,train,blend_dl04_xgb04_lgbm02,0.5,default_0.5,0.8983724893894329,0.8920715967253781,0.9405570977314062,0.8023844520659807,0.865993918829595,17677,12246,0.949909848150626,0.9412510834612231,0.11854401680258224,17056,621,2420,9826,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:59.522321+00:00,42,val,blend_dl04_xgb04_lgbm02,0.5,default_0.5,0.8662092624356775,0.8565389620534247,0.9157250470809792,0.741234756097561,0.8192923336141533,3789,2624,0.9132056088227152,0.904076638569806,0.11737956564559358,3610,179,679,1945,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:59.537785+00:00,42,test,blend_dl04_xgb04_lgbm02,0.5,default_0.5,0.8610634648370498,0.8512141252532381,0.9050958391771856,0.7378048780487805,0.812933025404157,3789,2624,0.9092405949668166,0.8962829345950171,0.1196334325848994,3586,203,688,1936,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:59.563710+00:00,42,train,blend_dl04_xgb05_lgbm01,0.5,default_0.5,0.8909534471810981,0.8840204920361106,0.9335006273525721,0.7898089171974523,0.855664174813111,17677,12246,0.9423577633231655,0.9334612860001853,0.1220671964356426,16988,689,2574,9672,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:59.596005+00:00,42,val,blend_dl04_xgb05_lgbm01,0.5,default_0.5,0.8648058630905973,0.854996323447434,0.9141914191419142,0.7389481707317073,0.8172813487881981,3789,2624,0.9122546250700037,0.9030358236391781,0.11824183334769402,3607,182,685,1939,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:59.613561+00:00,42,test,blend_dl04_xgb05_lgbm01,0.5,default_0.5,0.859504132231405,0.8494924559243318,0.9035128805620609,0.7351371951219512,0.8106745114519857,3789,2624,0.9077827383826094,0.8948846507761873,0.12068081103844804,3583,206,695,1929,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:59.631541+00:00,42,train,blend_dl04_xgb06_lgbm00,0.5,default_0.5,0.8843698826989272,0.8768786458381793,0.9266705516705517,0.7791115466274702,0.8465087392423033,17677,12246,0.9338157607998154,0.9248825659280456,0.12568949482046596,16922,755,2705,9541,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:59.669551+00:00,42,val,blend_dl04_xgb06_lgbm00,0.5,default_0.5,0.8629346639638235,0.8529637521780471,0.9117508258612553,0.7362804878048781,0.814674256799494,3789,2624,0.9110402223380905,0.901728645663694,0.11916365533061679,3602,187,692,1932,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:59.688933+00:00,42,test,blend_dl04_xgb06_lgbm00,0.5,default_0.5,0.8574769998440668,0.8473865222943682,0.8995327102803738,0.7336128048780488,0.808144416456759,3789,2624,0.9060962132038185,0.8932793087192304,0.12178746213673954,3574,215,699,1925,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:59.718857+00:00,42,train,blend_dl05_xgb00_lgbm05,0.5,default_0.5,0.8967015339371053,0.8917948367852588,0.9049093321539142,0.835374816266536,0.8687529191966371,17677,12246,0.955044062816983,0.9447205178307421,0.12621542945615702,16602,1075,2016,10230,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:59.755500+00:00,42,val,blend_dl05_xgb00_lgbm05,0.5,default_0.5,0.866365195696242,0.8570141938090905,0.9111214518380643,0.7461890243902439,0.8204483553320763,3789,2624,0.9132146610213133,0.9039585861669727,0.12020898361924218,3598,191,666,1958,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:59.771638+00:00,42,test,blend_dl05_xgb00_lgbm05,0.5,default_0.5,0.8646499298300327,0.855581499850042,0.9023831347387717,0.7503810975609756,0.8193924261339992,3789,2624,0.9109145476475549,0.8973459484087035,0.12181003215347753,3576,213,655,1969,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:59.792300+00:00,42,train,blend_dl05_xgb01_lgbm04,0.5,default_0.5,0.8878788891488153,0.8824863395503256,0.8945593325641253,0.8230442593499918,0.8573129758006209,17677,12246,0.9489275318806946,0.9377029739293472,0.1295603550862746,16489,1188,2167,10079,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:59.820432+00:00,42,val,blend_dl05_xgb01_lgbm04,0.5,default_0.5,0.8657414626539841,0.8562977046043272,0.9109557109557109,0.7446646341463414,0.8194590060809394,3789,2624,0.9128731919741999,0.9034998509369554,0.12093297583669206,3598,191,670,1954,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:59.837310+00:00,42,test,blend_dl05_xgb01_lgbm04,0.5,default_0.5,0.8634024637455169,0.8541284403669724,0.9023941068139963,0.7469512195121951,0.817347789824854,3789,2624,0.9100948710645065,0.8964704257869696,0.12272299374043107,3577,212,664,1960,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:59.863904+00:00,42,train,blend_dl05_xgb02_lgbm03,0.5,default_0.5,0.8795909501052702,0.8737199342729149,0.884988864142539,0.8112036583374163,0.8464914149375825,17677,12246,0.9419189108981776,0.929813560771314,0.13300440427344168,16386,1291,2312,9934,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:59.902424+00:00,42,val,blend_dl05_xgb02_lgbm03,0.5,default_0.5,0.8662092624356775,0.8567370198343194,0.9126168224299065,0.7442835365853658,0.8198992443324937,3789,2624,0.9123098434814515,0.9028262603717736,0.12171652411699278,3602,187,671,1953,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:59.917441+00:00,42,test,blend_dl05_xgb02_lgbm03,0.5,default_0.5,0.8615312646187432,0.8519302712332957,0.9025974025974026,0.7416158536585366,0.8142259414225942,3789,2624,0.9090376245582528,0.8954919428102476,0.12369523034183255,3579,210,678,1946,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:59.936769+00:00,42,train,blend_dl05_xgb03_lgbm02,0.5,default_0.5,0.8711024964074457,0.8647437921835847,0.8748771114487442,0.7993630573248408,0.8354171111585236,17677,12246,0.9339526349720604,0.9210285901843249,0.13654757804495338,16277,1400,2457,9789,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:59.976056+00:00,42,val,blend_dl05_xgb03_lgbm02,0.5,default_0.5,0.8648058630905973,0.8551470078873271,0.9118612283169245,0.741234756097561,0.817742274542779,3789,2624,0.9115193853838774,0.9018966529583472,0.12255962919698639,3601,188,679,1945,weighted_blend,not_saved_candidate_probability
2026-06-01T08:38:59.991962+00:00,42,test,blend_dl05_xgb03_lgbm02,0.5,default_0.5,0.8587244659285825,0.8488259050237386,0.8999068901303539,0.7366615853658537,0.8101424979044426,3789,2624,0.9077310402706165,0.8941405457429329,0.12472674109443382,3574,215,691,1933,weighted_blend,not_saved_candidate_probability
2026-06-01T08:39:00.012847+00:00,42,train,blend_dl05_xgb04_lgbm01,0.5,default_0.5,0.8630484911272266,0.8562464894093407,0.8647922636103151,0.7886656867548587,0.8249765097804732,17677,12246,0.9249575934669811,0.9113260528621913,0.1401898771475939,16167,1510,2588,9658,weighted_blend,not_saved_candidate_probability
2026-06-01T08:39:00.042751+00:00,42,val,blend_dl05_xgb04_lgbm01,0.5,default_0.5,0.8621549976610011,0.8523449399596188,0.9073033707865169,0.7385670731707317,0.8142857142857143,3789,2624,0.9104642007673046,0.9007035562852665,0.12346229165060464,3591,198,686,1938,weighted_blend,not_saved_candidate_probability
2026-06-01T08:39:00.063653+00:00,42,test,blend_dl05_xgb04_lgbm01,0.5,default_0.5,0.8574769998440668,0.8473340216324566,0.9002808988764045,0.7328506097560976,0.8079831932773109,3789,2624,0.9061807506807253,0.8926243097482627,0.1258175277979444,3576,213,701,1923,weighted_blend,not_saved_candidate_probability
2026-06-01T08:39:00.083539+00:00,42,train,blend_dl05_xgb05_lgbm00,0.5,default_0.5,0.8536243023760987,0.8463401507451097,0.8523562085647733,0.7769067450596113,0.8128844839371155,17677,12246,0.9148582848904689,0.9006726892473211,0.1439312987922498,16029,1648,2732,9514,weighted_blend,not_saved_candidate_probability
2026-06-01T08:39:00.120050+00:00,42,val,blend_dl05_xgb05_lgbm00,0.5,default_0.5,0.8609075315764853,0.8509315404105999,0.9065727699530517,0.7358993902439024,0.8123685317627262,3789,2624,0.9091424791920129,0.8992377864389749,0.12442450993763927,3590,199,693,1931,weighted_blend,not_saved_candidate_probability
2026-06-01T08:39:00.134756+00:00,42,test,blend_dl05_xgb05_lgbm00,0.5,default_0.5,0.8538905348510837,0.8435595686770849,0.8939747781410555,0.729420731707317,0.8033578174186778,3789,2624,0.9043238932983154,0.8908654886287029,0.1269675878066323,3562,227,710,1914,weighted_blend,not_saved_candidate_probability
2026-06-01T08:39:00.151725+00:00,42,train,blend_dl06_xgb00_lgbm04,0.5,default_0.5,0.8283594559369047,0.823447682835653,0.7802301749960586,0.8082639229136045,0.793999679127226,17677,12246,0.9158861889282939,0.8854800554982508,0.1503794821120145,14889,2788,2348,9898,weighted_blend,not_saved_candidate_probability
2026-06-01T08:39:00.181670+00:00,42,val,blend_dl06_xgb00_lgbm04,0.5,default_0.5,0.8626227974426945,0.8530349909380057,0.905160390516039,0.7419969512195121,0.8154973821989528,3789,2624,0.9099589875055519,0.9000765081971138,0.12690528848824692,3585,204,677,1947,weighted_blend,not_saved_candidate_probability
2026-06-01T08:39:00.198083+00:00,42,test,blend_dl06_xgb00_lgbm04,0.5,default_0.5,0.8604397317947918,0.8511016313372446,0.8960146587265231,0.7454268292682927,0.8138131890992303,3789,2624,0.9076036054303536,0.8933739702010867,0.12862217626059225,3562,227,668,1956,weighted_blend,not_saved_candidate_probability
2026-06-01T08:39:00.216164+00:00,42,train,blend_dl06_xgb01_lgbm03,0.5,default_0.5,0.8194365538214751,0.8140213546350354,0.7721740513881155,0.792666993303936,0.782286335979369,17677,12246,0.9063454292507914,0.8731507827505282,0.15394265075854083,14813,2864,2539,9707,weighted_blend,not_saved_candidate_probability
2026-06-01T08:39:00.277271+00:00,42,val,blend_dl06_xgb01_lgbm03,0.5,default_0.5,0.8621549976610011,0.8523957174050563,0.9065420560747663,0.739329268292683,0.8144416456759026,3789,2624,0.9093875926140497,0.8992925006296095,0.12772923187393587,3589,200,684,1940,weighted_blend,not_saved_candidate_probability
2026-06-01T08:39:00.304049+00:00,42,test,blend_dl06_xgb01_lgbm03,0.5,default_0.5,0.8582566661468891,0.8487220104161809,0.8935291418081689,0.7419969512195121,0.8107432854465959,3789,2624,0.9064984828515148,0.8922169028393359,0.12963782032183127,3557,232,677,1947,weighted_blend,not_saved_candidate_probability
2026-06-01T08:39:00.328816+00:00,42,train,blend_dl06_xgb02_lgbm02,0.5,default_0.5,0.8118504160679076,0.8060262988269278,0.7648094780659622,0.7801731177527356,0.7724149082383378,17677,12246,0.895843272815635,0.8599888759971128,0.15760494474139097,14739,2938,2692,9554,weighted_blend,not_saved_candidate_probability
2026-06-01T08:39:00.359532+00:00,42,val,blend_dl06_xgb02_lgbm02,0.5,default_0.5,0.8593481989708405,0.8493383889633215,0.9030898876404494,0.7351371951219512,0.8105042016806723,3789,2624,0.9085532816432677,0.8982533802421726,0.12861273239712337,3582,207,695,1929,weighted_blend,not_saved_candidate_probability
2026-06-01T08:39:00.377289+00:00,42,test,blend_dl06_xgb02_lgbm02,0.5,default_0.5,0.855605800717293,0.8456724422184938,0.8926919518963923,0.7355182926829268,0.8065190137902215,3789,2624,0.9050889046598304,0.890747486939115,0.13071273927781907,3557,232,694,1930,weighted_blend,not_saved_candidate_probability
2026-06-01T08:39:00.426495+00:00,42,train,blend_dl06_xgb03_lgbm01,0.5,default_0.5,0.8039635063329211,0.7977054323152286,0.7569679394232318,0.7673526049322228,0.762124898621249,17677,12246,0.8843275652022416,0.8460740571253296,0.16136636142445973,14660,3017,2849,9397,weighted_blend,not_saved_candidate_probability
2026-06-01T08:39:00.455504+00:00,42,val,blend_dl06_xgb03_lgbm01,0.5,default_0.5,0.858880399189147,0.8488242759284353,0.9025761124121779,0.734375,0.8098339987392309,3789,2624,0.9074291997373656,0.8970400279674132,0.12955578913486376,3581,208,697,1927,weighted_blend,not_saved_candidate_probability
2026-06-01T08:39:00.470173+00:00,42,test,blend_dl06_xgb03_lgbm01,0.5,default_0.5,0.8537346015905193,0.8436195550153787,0.8906394810009268,0.7324695121951219,0.8038477624424927,3789,2624,0.9033684840262891,0.8890565791879121,0.13184693296535693,3553,236,702,1922,weighted_blend,not_saved_candidate_probability
2026-06-01T08:39:00.486655+00:00,42,train,blend_dl06_xgb04_lgbm00,0.5,default_0.5,0.7953747953079571,0.7886592864394362,0.7480353236652354,0.7539604768904132,0.7509862133474318,17677,12246,0.8717505359178532,0.83144215926644,0.16522690250889796,14567,3110,3013,9233,weighted_blend,not_saved_candidate_probability
2026-06-01T08:39:00.541742+00:00,42,val,blend_dl06_xgb04_lgbm00,0.5,default_0.5,0.8571651333229378,0.8469735912253203,0.9001874414245549,0.7320884146341463,0.8074821353509878,3789,2624,0.9060060432477841,0.8954501819845836,0.13055840229647916,3576,213,703,1921,weighted_blend,not_saved_candidate_probability
2026-06-01T08:39:00.565176+00:00,42,test,blend_dl06_xgb04_lgbm00,0.5,default_0.5,0.8510837361609231,0.8407718609593677,0.8868799258229022,0.7290396341463414,0.8002509935160008,3789,2624,0.9013151436443105,0.8870982458964037,0.13304040118645266,3545,244,711,1913,weighted_blend,not_saved_candidate_probability
2026-06-01T08:39:00.581275+00:00,42,train,blend_dl07_xgb00_lgbm03,0.5,default_0.5,0.7536677472178591,0.7451837172033322,0.6995170663829091,0.6978605258860036,0.698687814250092,17677,12246,0.836300866739949,0.7552518501088146,0.1779346930620597,14006,3671,3700,8546,weighted_blend,not_saved_candidate_probability
2026-06-01T08:39:00.639002+00:00,42,val,blend_dl07_xgb00_lgbm03,0.5,default_0.5,0.8518634024637455,0.8416993487284605,0.8867837338262476,0.7313262195121951,0.8015873015873016,3789,2624,0.9046744145440266,0.8937012695926699,0.13461497778270393,3544,245,705,1919,weighted_blend,not_saved_candidate_probability
2026-06-01T08:39:00.669180+00:00,42,test,blend_dl07_xgb00_lgbm03,0.5,default_0.5,0.8510837361609231,0.8411196177956073,0.8822721026110857,0.7339939024390244,0.8013313917204078,3789,2624,0.9022090985458547,0.8869227098255907,0.13647309775010366,3532,257,698,1926,weighted_blend,not_saved_candidate_probability
2026-06-01T08:39:00.696307+00:00,42,train,blend_dl07_xgb01_lgbm02,0.5,default_0.5,0.7445777495571968,0.7353687922842003,0.6902852418354692,0.6817736403723665,0.6860030401380387,17677,12246,0.8252303703256738,0.7422631265296642,0.18171610663288845,13931,3746,3897,8349,weighted_blend,not_saved_candidate_probability
2026-06-01T08:39:00.725823+00:00,42,val,blend_dl07_xgb01_lgbm02,0.5,default_0.5,0.8503040698581007,0.8398701582446393,0.8866171003717472,0.7271341463414634,0.7989949748743719,3789,2624,0.903739624168807,0.8925431448955706,0.1355388732344098,3545,244,716,1908,weighted_blend,not_saved_candidate_probability
2026-06-01T08:39:00.740302+00:00,42,test,blend_dl07_xgb01_lgbm02,0.5,default_0.5,0.8482769374707625,0.8380438914270846,0.8791915480018374,0.729420731707317,0.7973338887731722,3789,2624,0.9006058535941655,0.8852683758788993,0.13759142492634105,3526,263,710,1914,weighted_blend,not_saved_candidate_probability
2026-06-01T08:39:00.757673+00:00,42,train,blend_dl07_xgb02_lgbm01,0.5,default_0.5,0.7355545901146275,0.7256338328447938,0.6807374655877201,0.6663400293973543,0.6734618082779681,17677,12246,0.8129895199364361,0.7285446885945102,0.18559664329061754,13850,3827,4086,8160,weighted_blend,not_saved_candidate_probability
2026-06-01T08:39:00.788613+00:00,42,val,blend_dl07_xgb02_lgbm01,0.5,default_0.5,0.8487447372524559,0.8380081877529116,0.8868101028999065,0.7225609756097561,0.7963040739185216,3789,2624,0.9024717631751734,0.8909696870061432,0.13652232487860538,3547,242,728,1896,weighted_blend,not_saved_candidate_probability
2026-06-01T08:39:00.808081+00:00,42,test,blend_dl07_xgb02_lgbm01,0.5,default_0.5,0.8446904724777795,0.833949975261532,0.8772011121408712,0.7214176829268293,0.7917189460476788,3789,2624,0.8986264395007371,0.8832351091870988,0.13876902674014738,3524,265,731,1893,weighted_blend,not_saved_candidate_probability
2026-06-01T08:39:00.826853+00:00,42,train,blend_dl07_xgb03_lgbm00,0.5,default_0.5,0.7258964676001738,0.7151694253035878,0.6703454085930918,0.6497631879797485,0.659893846409023,17677,12246,0.7994696713082439,0.714047768852655,0.1895763020006333,13764,3913,4289,7957,weighted_blend,not_saved_candidate_probability
2026-06-01T08:39:00.860405+00:00,42,val,blend_dl07_xgb03_lgbm00,0.5,default_0.5,0.8468735381256822,0.8358910007659295,0.8854460093896713,0.71875,0.7934371055952881,3789,2624,0.9008082205228227,0.8891527986054859,0.13756533267343113,3545,244,738,1886,weighted_blend,not_saved_candidate_probability
2026-06-01T08:39:00.876832+00:00,42,test,blend_dl07_xgb03_lgbm00,0.5,default_0.5,0.8428192733510058,0.8318636661568712,0.8754646840148699,0.7179878048780488,0.7889447236180904,3789,2624,0.8962228796130005,0.8808558994435742,0.14000590211165953,3521,268,740,1884,weighted_blend,not_saved_candidate_probability
2026-06-01T08:39:00.893840+00:00,42,train,blend_dl08_xgb00_lgbm02,0.5,default_0.5,0.6439528122180262,0.6231714789188556,0.5747417840375587,0.49983668136534376,0.5346785464709993,17677,12246,0.7536053648781007,0.6461157897380071,0.20888107596095598,13148,4529,6125,6121,weighted_blend,not_saved_candidate_probability
2026-06-01T08:39:00.923497+00:00,42,val,blend_dl08_xgb00_lgbm02,0.5,default_0.5,0.8378294090129424,0.8266731532475524,0.866327474560592,0.713795731707317,0.7826995403259507,3789,2624,0.8957619215443936,0.8833680889968135,0.14333805387136067,3500,289,751,1873,weighted_blend,not_saved_candidate_probability
2026-06-01T08:39:00.938457+00:00,42,test,blend_dl08_xgb00_lgbm02,0.5,default_0.5,0.8375175424918135,0.8267177804594246,0.8615173674588665,0.7183689024390244,0.7834580216126351,3789,2624,0.8930669814417859,0.8762470537806164,0.1453628002369631,3486,303,739,1885,weighted_blend,not_saved_candidate_probability
2026-06-01T08:39:00.957463+00:00,42,train,blend_dl08_xgb01_lgbm01,0.5,default_0.5,0.6368011228820639,0.6152945630114308,0.5649877381626108,0.48913931079536177,0.5243347338935574,17677,12246,0.739785473577522,0.632445989849084,0.21288073137968225,13065,4612,6256,5990,weighted_blend,not_saved_candidate_probability
2026-06-01T08:39:00.999347+00:00,42,val,blend_dl08_xgb01_lgbm01,0.5,default_0.5,0.8362700764072977,0.8248877912932617,0.8653667595171773,0.7103658536585366,0.780242779405609,3789,2624,0.8942259646022827,0.8814724013056694,0.14436190020567086,3499,290,760,1864,weighted_blend,not_saved_candidate_probability
2026-06-01T08:39:01.014322+00:00,42,test,blend_dl08_xgb01_lgbm01,0.5,default_0.5,0.8350226103227818,0.8237921800490986,0.8608294930875576,0.711890243902439,0.7793074676679183,3789,2624,0.8906564815351242,0.8738197800472223,0.14658380982875463,3487,302,756,1868,weighted_blend,not_saved_candidate_probability
2026-06-01T08:39:01.036662+00:00,42,train,blend_dl08_xgb02_lgbm00,0.5,default_0.5,0.6294154997827758,0.607068661550914,0.5548809410871833,0.47762534705209864,0.5133628823451968,17677,12246,0.7243382072909736,0.6176562678195324,0.21697951066895202,12985,4692,6397,5849,weighted_blend,not_saved_candidate_probability
2026-06-01T08:39:01.068967+00:00,42,val,blend_dl08_xgb02_lgbm00,0.5,default_0.5,0.8361141431467332,0.824556352324306,0.8670088660755949,0.708079268292683,0.7795259072792112,3789,2624,0.8922146666537925,0.8794632697517567,0.14544530328841623,3504,285,766,1858,weighted_blend,not_saved_candidate_probability
2026-06-01T08:39:01.089021+00:00,42,test,blend_dl08_xgb02_lgbm00,0.5,default_0.5,0.8314361453297988,0.8199161022852302,0.8560221504383941,0.7069359756097561,0.7743686078063035,3789,2624,0.8877264357189296,0.8709835574100765,0.1478640929599522,3477,312,769,1855,weighted_blend,not_saved_candidate_probability
2026-06-01T08:39:01.108673+00:00,42,train,blend_dl09_xgb00_lgbm01,0.5,default_0.5,0.5784179393777362,0.5515053852179022,0.4821687445636416,0.4073983341499265,0.44164121630593545,17677,12246,0.649917387674969,0.5441685690034055,0.2432186133028147,12319,5358,7257,4989,weighted_blend,not_saved_candidate_probability
2026-06-01T08:39:01.169181+00:00,42,val,blend_dl09_xgb00_lgbm01,0.5,default_0.5,0.8214564166536722,0.809573299284378,0.8381344307270233,0.6985518292682927,0.762003741425899,3789,2624,0.880686440289284,0.8673292084866473,0.15307451344245251,3435,354,791,1833,weighted_blend,not_saved_candidate_probability
2026-06-01T08:39:01.187087+00:00,42,test,blend_dl09_xgb00_lgbm01,0.5,default_0.5,0.8175580851395603,0.8059421373565336,0.8274774774774775,0.7000762195121951,0.7584640792733278,3789,2624,0.8774414785418639,0.8595141792018337,0.15529128001391762,3406,383,787,1837,weighted_blend,not_saved_candidate_probability
2026-06-01T08:39:01.211212+00:00,42,train,blend_dl09_xgb01_lgbm00,0.5,default_0.5,0.5722019850950774,0.5447178984589385,0.47312348668280874,0.39890576514780335,0.43285632005670993,17677,12246,0.6312165031997453,0.5277707331418475,0.24743651174443018,12237,5440,7361,4885,weighted_blend,not_saved_candidate_probability
2026-06-01T08:39:01.242069+00:00,42,val,blend_dl09_xgb01_lgbm00,0.5,default_0.5,0.8188055512240761,0.8065685999667747,0.8359375,0.6932164634146342,0.7579166666666667,3789,2624,0.8780539100670104,0.8648330881277215,0.15419831128678596,3432,357,805,1819,weighted_blend,not_saved_candidate_probability
2026-06-01T08:39:01.261299+00:00,42,test,blend_dl09_xgb01_lgbm00,0.5,default_0.5,0.8121004210198035,0.8001207604358725,0.8197386210004507,0.6932164634146342,0.7511872806111914,3789,2624,0.8737245955075347,0.856168595635011,0.1566149715272235,3389,400,805,1819,weighted_blend,not_saved_candidate_probability
2026-06-01T08:39:01.280639+00:00,42,train,blend_dl10_xgb00_lgbm00,0.5,default_0.5,0.5305617752230726,0.5020346859594997,0.41436043747028056,0.3557896455985628,0.3828478537849831,17677,12246,0.5029387745629189,0.41200063448550284,0.2809473221909099,11519,6158,7889,4357,weighted_blend,not_saved_candidate_probability
2026-06-01T08:39:01.320730+00:00,42,val,blend_dl10_xgb00_lgbm00,0.5,default_0.5,0.8027444253859348,0.7905399046456305,0.8032128514056225,0.6859756097560976,0.7399794450154162,3789,2624,0.8553079980398972,0.8449196078390688,0.16382435986392196,3348,441,824,1800,weighted_blend,not_saved_candidate_probability
2026-06-01T08:39:01.335572+00:00,42,test,blend_dl10_xgb00_lgbm00,0.5,default_0.5,0.7915172306252923,0.77934882410512,0.7818659658344284,0.6802591463414634,0.7275320970042796,3789,2624,0.8516683604336044,0.8360694454774419,0.16625853963351123,3291,498,839,1785,weighted_blend,not_saved_candidate_probability
