generated_at_utc,seed,subset_name,subset_size,model_variant,component_index,component_name,mean_abs_shap,rank
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,353,pca_353,0.0035499157,201
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,106,pca_106,0.0034627353,202
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,376,pca_376,0.0033906994,203
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,202,pca_202,0.003388559,204
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,301,pca_301,0.0033471424,205
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,278,pca_278,0.003251219,206
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,315,pca_315,0.0032347527,207
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,74,pca_074,0.003201905,208
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,236,pca_236,0.0031226086,209
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,375,pca_375,0.003097212,210
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,248,pca_248,0.003061964,211
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,80,pca_080,0.0030486553,212
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,264,pca_264,0.003028308,213
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,12,pca_012,0.0030012624,214
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,295,pca_295,0.002964767,215
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,211,pca_211,0.0028722964,216
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,377,pca_377,0.0027943894,217
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,370,pca_370,0.002758385,218
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,160,pca_160,0.002745374,219
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,261,pca_261,0.002736639,220
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,382,pca_382,0.0027178447,221
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,192,pca_192,0.0026942536,222
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,59,pca_059,0.002691295,223
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,263,pca_263,0.002688224,224
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,294,pca_294,0.002680258,225
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,75,pca_075,0.0026592365,226
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,65,pca_065,0.002654562,227
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,223,pca_223,0.002651524,228
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,206,pca_206,0.0026068762,229
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,298,pca_298,0.0025999541,230
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,142,pca_142,0.002567139,231
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,28,pca_028,0.0025597182,232
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,265,pca_265,0.0025503596,233
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,312,pca_312,0.0025351099,234
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,354,pca_354,0.002480921,235
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,378,pca_378,0.0024657322,236
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,340,pca_340,0.0024522445,237
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,154,pca_154,0.002444344,238
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,256,pca_256,0.0024289044,239
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,359,pca_359,0.002422899,240
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,337,pca_337,0.0024131457,241
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,390,pca_390,0.002347342,242
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,78,pca_078,0.002331474,243
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,334,pca_334,0.0022958724,244
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,246,pca_246,0.0022923537,245
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,379,pca_379,0.0022825403,246
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,27,pca_027,0.002281615,247
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,215,pca_215,0.0022377053,248
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,356,pca_356,0.0022362985,249
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,364,pca_364,0.0022291972,250
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,173,pca_173,0.0022172849,251
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,224,pca_224,0.0022157792,252
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,247,pca_247,0.0021625774,253
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,327,pca_327,0.0021099946,254
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,347,pca_347,0.0021096794,255
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,11,pca_011,0.002097234,256
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,389,pca_389,0.0020645452,257
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,174,pca_174,0.0020040127,258
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,32,pca_032,0.001971524,259
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,239,pca_239,0.001962692,260
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,372,pca_372,0.0019514665,261
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,368,pca_368,0.0019487432,262
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,369,pca_369,0.0019350963,263
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,324,pca_324,0.0019339736,264
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,37,pca_037,0.0019293602,265
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,118,pca_118,0.0019184866,266
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,331,pca_331,0.0019132306,267
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,258,pca_258,0.0018991907,268
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,181,pca_181,0.0018900546,269
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,285,pca_285,0.0018897344,270
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,365,pca_365,0.0018785025,271
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,64,pca_064,0.0018536125,272
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,235,pca_235,0.0018342092,273
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,388,pca_388,0.0018314244,274
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,306,pca_306,0.0018189118,275
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,332,pca_332,0.0017947833,276
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,103,pca_103,0.0017484667,277
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,81,pca_081,0.0017310055,278
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,36,pca_036,0.0017136664,279
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,302,pca_302,0.0017106871,280
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,279,pca_279,0.0016988573,281
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,93,pca_093,0.0016863088,282
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,92,pca_092,0.0016858525,283
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,88,pca_088,0.0016839762,284
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,241,pca_241,0.0016570331,285
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,91,pca_091,0.0016448734,286
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,310,pca_310,0.0016397993,287
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,395,pca_395,0.0016348206,288
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,288,pca_288,0.0016230291,289
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,199,pca_199,0.0016019271,290
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,245,pca_245,0.001599539,291
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,232,pca_232,0.0015865164,292
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,374,pca_374,0.0015796559,293
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,363,pca_363,0.0015744413,294
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,272,pca_272,0.0015604399,295
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,293,pca_293,0.0015502959,296
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,290,pca_290,0.0015455363,297
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,296,pca_296,0.0015309742,298
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,227,pca_227,0.001494956,299
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,55,pca_055,0.0014859539,300
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,176,pca_176,0.0014714058,301
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,162,pca_162,0.001458199,302
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,329,pca_329,0.0014523038,303
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,350,pca_350,0.0014185671,304
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,398,pca_398,0.0014124531,305
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,100,pca_100,0.0013874897,306
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,201,pca_201,0.0013863996,307
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,134,pca_134,0.0013773034,308
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,57,pca_057,0.0013738307,309
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,291,pca_291,0.0013733811,310
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,94,pca_094,0.0013559429,311
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,195,pca_195,0.0013514976,312
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,320,pca_320,0.0013425924,313
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,243,pca_243,0.0013405933,314
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,280,pca_280,0.0013311327,315
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,307,pca_307,0.0013121386,316
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,277,pca_277,0.0013086759,317
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,325,pca_325,0.001295778,318
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,234,pca_234,0.0012797276,319
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,339,pca_339,0.0012599333,320
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,225,pca_225,0.0012397558,321
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,367,pca_367,0.001199578,322
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,281,pca_281,0.0011972914,323
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,287,pca_287,0.0011849133,324
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,221,pca_221,0.0011845792,325
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,284,pca_284,0.0011800531,326
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,387,pca_387,0.0011664915,327
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,52,pca_052,0.0011622851,328
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,314,pca_314,0.001157393,329
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,392,pca_392,0.001091411,330
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,267,pca_267,0.0010484204,331
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,304,pca_304,0.0010328749,332
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,63,pca_063,0.001013409,333
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,371,pca_371,0.000999556,334
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,84,pca_084,0.0009943441,335
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,186,pca_186,0.000990037,336
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,222,pca_222,0.0009846064,337
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,394,pca_394,0.00097332813,338
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,53,pca_053,0.0009585862,339
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,271,pca_271,0.00095375476,340
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,345,pca_345,0.0009485452,341
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,333,pca_333,0.0009478173,342
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,262,pca_262,0.00093807315,343
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,351,pca_351,0.00092883164,344
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,183,pca_183,0.0009173307,345
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,299,pca_299,0.00089656573,346
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,338,pca_338,0.00088613806,347
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,326,pca_326,0.0008829358,348
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,233,pca_233,0.00087293464,349
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,355,pca_355,0.00086832116,350
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,259,pca_259,0.0008627455,351
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,335,pca_335,0.00085988134,352
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,115,pca_115,0.00084732263,353
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,251,pca_251,0.000835383,354
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,205,pca_205,0.0008032329,355
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,213,pca_213,0.0007971354,356
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,348,pca_348,0.00075913954,357
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,216,pca_216,0.0007299185,358
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,260,pca_260,0.0006866559,359
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,48,pca_048,0.0006855621,360
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,321,pca_321,0.00068279693,361
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,249,pca_249,0.00067047664,362
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,282,pca_282,0.0006684134,363
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,203,pca_203,0.00065334985,364
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,373,pca_373,0.0006528024,365
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,357,pca_357,0.000650435,366
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,342,pca_342,0.00064188795,367
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,189,pca_189,0.0006342947,368
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,212,pca_212,0.00062295847,369
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,343,pca_343,0.0006212533,370
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,209,pca_209,0.0006104421,371
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,366,pca_366,0.0006076413,372
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,230,pca_230,0.0005812225,373
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,210,pca_210,0.0005514119,374
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,121,pca_121,0.00054921705,375
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,384,pca_384,0.0005420106,376
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,385,pca_385,0.0005366502,377
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,318,pca_318,0.00052833924,378
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,253,pca_253,0.00043528722,379
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,305,pca_305,0.00043217262,380
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,30,pca_030,0.00043192788,381
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,255,pca_255,0.0004308147,382
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,266,pca_266,0.00042001548,383
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,187,pca_187,0.00037950382,384
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,238,pca_238,0.0003500416,385
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,393,pca_393,0.00034978488,386
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,349,pca_349,0.00030264392,387
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,228,pca_228,0.0002942621,388
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,244,pca_244,0.0002720409,389
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,380,pca_380,0.00026327462,390
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,231,pca_231,0.00026229004,391
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,317,pca_317,0.00021087402,392
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,269,pca_269,0.000200465,393
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,386,pca_386,7.9864025e-05,394
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,204,pca_204,0.0,395
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,144,pca_144,0.0,396
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,117,pca_117,0.0,397
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,197,pca_197,0.0,398
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,273,pca_273,0.0,399
2026-06-11T06:21:41.737453+00:00,42,test_stratified_shap,500,lightgbm,362,pca_362,0.0,400
